train_u_1,train_u_2,train_u_3,train_u_4,train_u_5,train_u_6,train_u_7,train_u_8,train_u_9,train_u_10,train_u_11,train_u_12,train_u_13
0.0674769770722233,0.0978395548368787,0.0882301211207824,0.114569121586838,0.115649804609536,0.0862880706224568,0.0805438646503706,0.0543220087727242,0.0618181682356801,0.0641173556542508,0.0744188776061483,0.00780879447493814,0.0223192983376966
0.449782672222825,0.389537309962935,0.416932953596314,0.397182024831003,0.435296774130816,0.411551278421308,0.416266100607954,0.447356516862922,0.442107864967778,0.425835912784875,0.435008935056806,0.38559611834832,0.454989314640547
0.442663476945764,0.439247244583815,0.410477528744793,0.411982080182033,0.365676162846852,0.353678941962792,0.343299521368605,0.330711591091283,0.288824501121534,0.345954901530757,0.259292502514321,0.505713403614294,0.436164725495094
0.586282793546598,0.662591984090494,0.61029379688571,0.52540716277742,0.336338609971688,0.347921885759468,0.299867187932044,0.270427013247729,0.188982382236018,0.330055916072474,0.220026914679059,1.08624724653917,0.765248434414902
0.0738706142650254,0.0485768779136401,0.0554805725565048,0.0491887802883945,0.0605740611270256,0.0801546635563308,0.0869455190467031,0.117539150274029,0.136519260950858,0.0879643929428963,0.10847844602998,0.788476902278863,0.63351700184782
1.06736752496263,1.13427860431331,1.13055029380699,1.23948897594254,1.30504111479946,1.1105415419955,1.07106991517226,0.933116269046121,0.91792716905508,0.971063798319089,0.945100564245975,0.143577072127116,0.430885038307362
0.259214554535062,0.191875523319017,0.213331777677817,0.208595798825799,0.253437776132841,0.272209416504342,0.284910620695693,0.314158438071324,0.337265318942801,0.242501369966232,0.240985068554959,0.341667620605213,0.39004836751138
0.723945057776064,0.826260041036835,0.81164292764408,0.810422878876454,0.734287388775319,0.670690143132154,0.590313822557014,0.419720638794735,0.392936725275003,0.403720296225148,0.281698243686204,0.263806867858822,0.195232320665032
0.114935434202053,0.128303021451678,0.123416570874614,0.151231872785529,0.17477609412461,0.138679939240963,0.132178983411986,0.10515524011584,0.117841343360167,0.107694965357778,0.109296277412655,0.168922791097004,0.168082454421619
1.50583503700551,1.55088990317758,1.53084786479949,1.47542888119771,1.32593323519102,1.16521757523427,1.07392147111729,0.885397103709608,0.720409411043718,0.910558757520425,0.538387783323757,0.0507058033805477,0.0662443570277594
0.215708344990861,0.182833629918897,0.171951040681997,0.171246833022907,0.150828109792055,0.117712872814393,0.105751183003499,0.105834910480742,0.0825474385490906,0.107259432439181,0.0953698749328295,0.0708637388064511,0.233151118698367
0.0369641185392258,0.0423691789535889,0.0364664824569073,0.0302847057211913,0.0188218354428054,0.0155520327416213,0.0129758340878768,0.0104260836714279,0.0078000519491328,0.0122727144448621,0.00878619119978775,0.319402729347186,0.536688973568183
0.290637413723672,0.261759572996948,0.260990003533265,0.261600914801711,0.272989499049356,0.347898334274032,0.376624821074851,0.467419817672406,0.499330428614963,0.45635671704347,0.592182025025534,0.485352128547057,0.489871582261165
0.173973960335858,0.14950500610102,0.147052592551194,0.145351992978643,0.141114680480081,0.157724513755866,0.165372075844946,0.198033785137318,0.196089676830473,0.189372982285096,0.210178591387137,0.0993279814350719,0.0656361711734356
1.00113710270264,1.06812611373757,1.03417994693223,1.08128425401986,1.06016768904916,1.10403014623283,1.1765607853235,1.26408803254631,1.24520110231998,1.39998657683681,1.43980539344353,0.0172660575152225,0.00266924230802063
0.0702779334234914,0.0862543353967668,0.0846984592833911,0.0906319487797109,0.093039351776952,0.0720655986214088,0.0741096810606309,0.0616882041586602,0.0646592762330416,0.0745141509121759,0.058714760005642,0.0284295776055735,0.00480284177632605
