"u_hat","V_u_hat"
0.542953385082469,4.55546016016703e-05
0.583397075945527,3.82364952346397e-05
0.670095996829864,3.83857345613426e-05
0.753402594031102,4.03704859433211e-05
0.615350440134981,4.83584524792716e-05
0.70952002017881,5.75899620932319e-05
0.865170826003797,5.11766943133417e-05
0.692733414995752,3.47943953780598e-05
0.484475436546142,5.06286946169831e-05
0.256989778282652,4.20804259782971e-05
0.676870757282276,9.14989731118924e-05
0.201324114652653,2.66768803507937e-05
0.188540553632712,2.89629808229002e-05
0.204372324770149,3.78453316986707e-05
0.177697574198905,4.09133813199258e-05
0.15667111455163,3.30336639545852e-05
0.120314348168021,1.80721622391664e-05
